"timestamp","sample","timestamp_min"
630714.84375,2357,7.9519140625
630718.75,2356,7.95197916666667
630722.65625,2354,7.95204427083333
630726.5625,2355,7.952109375
630730.46875,2356,7.95217447916667
630734.375,2355,7.95223958333333
630738.28125,2357,7.9523046875
630742.1875,2356,7.95236979166667
630746.09375,2356,7.95243489583333
630750,2356,7.9525
630753.90625,2356,7.95256510416667
630757.8125,2356,7.95263020833333
630761.71875,2355,7.9526953125
630765.625,2356,7.95276041666667
630769.53125,2355,7.95282552083333
630773.4375,2355,7.952890625
630777.34375,2355,7.95295572916667
630781.25,2353,7.95302083333333
630785.15625,2355,7.9530859375
630789.0625,2355,7.95315104166667
630792.96875,2356,7.95321614583333
630796.875,2356,7.95328125
630800.78125,2357,7.95334635416667
630804.6875,2358,7.95341145833333
630808.59375,2357,7.9534765625
630812.5,2356,7.95354166666667
630816.40625,2358,7.95360677083333
630820.3125,2357,7.953671875
630824.21875,2359,7.95373697916667
630828.125,2360,7.95380208333333
630832.03125,2358,7.9538671875
630835.9375,2358,7.95393229166667
630839.84375,2358,7.95399739583333
630843.75,2358,7.9540625
630847.65625,2359,7.95412760416667
630851.5625,2359,7.95419270833333
630855.46875,2360,7.9542578125
630859.375,2361,7.95432291666667
630863.28125,2363,7.95438802083333
630867.1875,2362,7.954453125
630871.09375,2364,7.95451822916667
630875,2364,7.95458333333333
630878.90625,2364,7.9546484375
630882.8125,2364,7.95471354166667
630886.71875,2363,7.95477864583333
630890.625,2366,7.95484375
630894.53125,2366,7.95490885416667
630898.4375,2367,7.95497395833333
630902.34375,2368,7.9550390625
630906.25,2367,7.95510416666667
630910.15625,2369,7.95516927083333
630914.0625,2367,7.955234375
630917.96875,2368,7.95529947916667
630921.875,2368,7.95536458333333
630925.78125,2369,7.9554296875
630929.6875,2368,7.95549479166667
630933.59375,2370,7.95555989583333
630937.5,2372,7.955625
630941.40625,2373,7.95569010416667
630945.3125,2371,7.95575520833333
630949.21875,2372,7.9558203125
630953.125,2375,7.95588541666667
630957.03125,2372,7.95595052083333
630960.9375,2371,7.956015625
630964.84375,2372,7.95608072916667
630968.75,2379,7.95614583333333
630972.65625,2382,7.9562109375
630976.5625,2384,7.95627604166667
630980.46875,2389,7.95634114583333
630984.375,2394,7.95640625
630988.28125,2394,7.95647135416667
630992.1875,2389,7.95653645833333
630996.09375,2384,7.9566015625
631000,2379,7.95666666666667
631003.90625,2376,7.95673177083333
631007.8125,2372,7.956796875
631011.71875,2371,7.95686197916667
631015.625,2371,7.95692708333333
631019.53125,2369,7.9569921875
631023.4375,2369,7.95705729166667
631027.34375,2368,7.95712239583333
631031.25,2367,7.9571875
631035.15625,2366,7.95725260416667
631039.0625,2368,7.95731770833333
631042.96875,2369,7.9573828125
631046.875,2368,7.95744791666667
631050.78125,2369,7.95751302083333
631054.6875,2368,7.957578125
631058.59375,2365,7.95764322916667
631062.5,2361,7.95770833333333
631066.40625,2371,7.9577734375
631070.3125,2414,7.95783854166667
631074.21875,2484,7.95790364583333
631078.125,2570,7.95796875
631082.03125,2680,7.95803385416667
631085.9375,2791,7.95809895833333
631089.84375,2871,7.9581640625
631093.75,2929,7.95822916666667
631097.65625,2988,7.95829427083333
631101.5625,2851,7.958359375
631105.46875,2555,7.95842447916667
631109.375,2259,7.95848958333333
631113.28125,2065,7.9585546875
631117.1875,2001,7.95861979166667
631121.09375,1981,7.95868489583333
631125,1981,7.95875
631128.90625,2024,7.95881510416667
631132.8125,2083,7.95888020833333
631136.71875,2137,7.9589453125
631140.625,2202,7.95901041666667
631144.53125,2259,7.95907552083333
631148.4375,2301,7.959140625
631152.34375,2331,7.95920572916667
631156.25,2346,7.95927083333333
631160.15625,2351,7.9593359375
631164.0625,2355,7.95940104166667
631167.96875,2360,7.95946614583333
631171.875,2364,7.95953125
631175.78125,2370,7.95959635416667
631179.6875,2375,7.95966145833333
631183.59375,2378,7.9597265625
631187.5,2379,7.95979166666667
631191.40625,2381,7.95985677083333
631195.3125,2384,7.959921875
631199.21875,2388,7.95998697916667
631203.125,2390,7.96005208333333
631207.03125,2391,7.9601171875
631210.9375,2396,7.96018229166667
631214.84375,2397,7.96024739583333
631218.75,2399,7.9603125
631222.65625,2399,7.96037760416667
631226.5625,2401,7.96044270833333
631230.46875,2403,7.9605078125
631234.375,2405,7.96057291666667
631238.28125,2405,7.96063802083333
631242.1875,2411,7.960703125
631246.09375,2417,7.96076822916667
631250,2420,7.96083333333333
631253.90625,2424,7.9608984375
631257.8125,2426,7.96096354166667
631261.71875,2432,7.96102864583333
631265.625,2434,7.96109375
631269.53125,2439,7.96115885416667
631273.4375,2444,7.96122395833333
631277.34375,2449,7.9612890625
631281.25,2457,7.96135416666667
631285.15625,2464,7.96141927083333
631289.0625,2470,7.961484375
631292.96875,2480,7.96154947916667
631296.875,2490,7.96161458333333
631300.78125,2499,7.9616796875
631304.6875,2509,7.96174479166667
631308.59375,2519,7.96180989583333
631312.5,2527,7.961875
631316.40625,2538,7.96194010416667
631320.3125,2548,7.96200520833333
631324.21875,2558,7.9620703125
631328.125,2566,7.96213541666667
631332.03125,2574,7.96220052083333
631335.9375,2586,7.962265625
631339.84375,2592,7.96233072916667
631343.75,2595,7.96239583333333
631347.65625,2595,7.9624609375
631351.5625,2596,7.96252604166667
631355.46875,2598,7.96259114583333
631359.375,2598,7.96265625
631363.28125,2595,7.96272135416667
631367.1875,2590,7.96278645833333
631371.09375,2579,7.9628515625
631375,2567,7.96291666666667
631378.90625,2552,7.96298177083333
631382.8125,2535,7.963046875
631386.71875,2518,7.96311197916667
631390.625,2495,7.96317708333333
631394.53125,2472,7.9632421875
631398.4375,2448,7.96330729166667
631402.34375,2427,7.96337239583333
631406.25,2407,7.9634375
631410.15625,2385,7.96350260416667
631414.0625,2367,7.96356770833333
631417.96875,2352,7.9636328125
631421.875,2342,7.96369791666667
631425.78125,2331,7.96376302083333
631429.6875,2319,7.963828125
631433.59375,2311,7.96389322916667
631437.5,2304,7.96395833333333
631441.40625,2297,7.9640234375
631445.3125,2295,7.96408854166667
631449.21875,2291,7.96415364583333
631453.125,2286,7.96421875
631457.03125,2284,7.96428385416667
631460.9375,2283,7.96434895833333
631464.84375,2283,7.9644140625
631468.75,2283,7.96447916666667
631472.65625,2281,7.96454427083333
631476.5625,2279,7.964609375
631480.46875,2277,7.96467447916667
631484.375,2274,7.96473958333333
631488.28125,2275,7.9648046875
631492.1875,2276,7.96486979166667
631496.09375,2277,7.96493489583333
631500,2277,7.965
631503.90625,2275,7.96506510416667
631507.8125,2276,7.96513020833333
631511.71875,2276,7.9651953125
631515.625,2274,7.96526041666667
631519.53125,2275,7.96532552083333
631523.4375,2284,7.965390625
631527.34375,2286,7.96545572916667
631531.25,2283,7.96552083333333
631535.15625,2285,7.9655859375
631539.0625,2284,7.96565104166667
631542.96875,2285,7.96571614583333
631546.875,2287,7.96578125
631550.78125,2289,7.96584635416667
631554.6875,2290,7.96591145833333
631558.59375,2291,7.9659765625
631562.5,2292,7.96604166666667
631566.40625,2292,7.96610677083333
631570.3125,2292,7.966171875
631574.21875,2292,7.96623697916667
631578.125,2291,7.96630208333333
631582.03125,2293,7.9663671875
631585.9375,2292,7.96643229166667
631589.84375,2290,7.96649739583333
631593.75,2290,7.9665625
631597.65625,2288,7.96662760416667
631601.5625,2285,7.96669270833333
631605.46875,2285,7.9667578125
631609.375,2288,7.96682291666667
631613.28125,2288,7.96688802083333
631617.1875,2286,7.966953125
631621.09375,2282,7.96701822916667
631625,2281,7.96708333333333
631628.90625,2280,7.9671484375
631632.8125,2277,7.96721354166667
631636.71875,2274,7.96727864583333
631640.625,2270,7.96734375
631644.53125,2272,7.96740885416667
631648.4375,2271,7.96747395833333
631652.34375,2269,7.9675390625
631656.25,2269,7.96760416666667
631660.15625,2267,7.96766927083333
631664.0625,2265,7.967734375
631667.96875,2265,7.96779947916667
631671.875,2270,7.96786458333333
631675.78125,2267,7.9679296875
631679.6875,2264,7.96799479166667
631683.59375,2265,7.96805989583333
631687.5,2262,7.968125
631691.40625,2257,7.96819010416667
631695.3125,2258,7.96825520833333
631699.21875,2261,7.9683203125
631703.125,2257,7.96838541666667
631707.03125,2258,7.96845052083333
631710.9375,2259,7.968515625
631714.84375,2259,7.96858072916667
631718.75,2257,7.96864583333333
631722.65625,2253,7.9687109375
631726.5625,2257,7.96877604166667
631730.46875,2260,7.96884114583333
631734.375,2255,7.96890625
631738.28125,2254,7.96897135416667
631742.1875,2255,7.96903645833333
631746.09375,2254,7.9691015625
631750,2252,7.96916666666667
631753.90625,2251,7.96923177083333
631757.8125,2250,7.969296875
631761.71875,2251,7.96936197916667
631765.625,2251,7.96942708333333
631769.53125,2250,7.9694921875
631773.4375,2250,7.96955729166667
631777.34375,2247,7.96962239583333
631781.25,2250,7.9696875
631785.15625,2250,7.96975260416667
631789.0625,2248,7.96981770833333
631792.96875,2248,7.9698828125
631796.875,2252,7.96994791666667
631800.78125,2253,7.97001302083333
631804.6875,2250,7.970078125
631808.59375,2249,7.97014322916667
631812.5,2252,7.97020833333333
631816.40625,2252,7.9702734375
631820.3125,2251,7.97033854166667
631824.21875,2252,7.97040364583333
631828.125,2255,7.97046875
631832.03125,2252,7.97053385416667
631835.9375,2252,7.97059895833333
631839.84375,2252,7.9706640625
631843.75,2251,7.97072916666667
631847.65625,2251,7.97079427083333
631851.5625,2254,7.970859375
631855.46875,2254,7.97092447916667
631859.375,2249,7.97098958333333
631863.28125,2250,7.9710546875
631867.1875,2251,7.97111979166667
631871.09375,2252,7.97118489583333
631875,2258,7.97125
631878.90625,2255,7.97131510416667
631882.8125,2254,7.97138020833333
631886.71875,2254,7.9714453125
631890.625,2255,7.97151041666667
631894.53125,2252,7.97157552083333
631898.4375,2253,7.971640625
631902.34375,2253,7.97170572916667
631906.25,2252,7.97177083333333
631910.15625,2255,7.9718359375
631914.0625,2259,7.97190104166667
631917.96875,2263,7.97196614583333
631921.875,2262,7.97203125
631925.78125,2263,7.97209635416667
631929.6875,2262,7.97216145833333
631933.59375,2263,7.9722265625
631937.5,2263,7.97229166666667
631941.40625,2269,7.97235677083333
631945.3125,2277,7.972421875
631949.21875,2284,7.97248697916667
631953.125,2286,7.97255208333333
631957.03125,2279,7.9726171875
631960.9375,2269,7.97268229166667
631964.84375,2263,7.97274739583333
631968.75,2264,7.9728125
631972.65625,2265,7.97287760416667
631976.5625,2267,7.97294270833333
631980.46875,2266,7.9730078125
631984.375,2260,7.97307291666667
631988.28125,2259,7.97313802083333
631992.1875,2259,7.973203125
631996.09375,2256,7.97326822916667
632000,2254,7.97333333333333
632003.90625,2252,7.9733984375
632007.8125,2258,7.97346354166667
632011.71875,2256,7.97352864583333
632015.625,2257,7.97359375
632019.53125,2253,7.97365885416667
632023.4375,2247,7.97372395833333
632027.34375,2251,7.9737890625
632031.25,2280,7.97385416666667
632035.15625,2343,7.97391927083333
632039.0625,2423,7.973984375
632042.96875,2528,7.97404947916667
632046.875,2650,7.97411458333333
632050.78125,2762,7.9741796875
632054.6875,2827,7.97424479166667
632058.59375,2880,7.97430989583333
632062.5,2838,7.974375
632066.40625,2608,7.97444010416667
632070.3125,2285,7.97450520833333
632074.21875,2005,7.9745703125
632078.125,1891,7.97463541666667
632082.03125,1852,7.97470052083333
632085.9375,1827,7.974765625
632089.84375,1833,7.97483072916667
632093.75,1877,7.97489583333333
632097.65625,1936,7.9749609375
632101.5625,2000,7.97502604166667
632105.46875,2082,7.97509114583333
632109.375,2148,7.97515625
632113.28125,2192,7.97522135416667
632117.1875,2222,7.97528645833333
632121.09375,2238,7.9753515625
632125,2248,7.97541666666667
632128.90625,2254,7.97548177083333
632132.8125,2261,7.975546875
632136.71875,2265,7.97561197916667
632140.625,2264,7.97567708333333
632144.53125,2266,7.9757421875
632148.4375,2264,7.97580729166667
632152.34375,2267,7.97587239583333
632156.25,2279,7.9759375
632160.15625,2282,7.97600260416667
632164.0625,2284,7.97606770833333
632167.96875,2288,7.9761328125
632171.875,2291,7.97619791666667
632175.78125,2293,7.97626302083333
632179.6875,2298,7.976328125
632183.59375,2302,7.97639322916667
632187.5,2309,7.97645833333333
632191.40625,2311,7.9765234375
632195.3125,2311,7.97658854166667
632199.21875,2314,7.97665364583333
632203.125,2315,7.97671875
632207.03125,2318,7.97678385416667
632210.9375,2319,7.97684895833333
632214.84375,2323,7.9769140625
632218.75,2322,7.97697916666667
632222.65625,2333,7.97704427083333
632226.5625,2342,7.977109375
632230.46875,2348,7.97717447916667
632234.375,2354,7.97723958333333
632238.28125,2358,7.9773046875
632242.1875,2357,7.97736979166667
632246.09375,2368,7.97743489583333
632250,2376,7.9775
632253.90625,2388,7.97756510416667
632257.8125,2402,7.97763020833333
632261.71875,2407,7.9776953125
632265.625,2418,7.97776041666667
632269.53125,2427,7.97782552083333
632273.4375,2439,7.977890625
632277.34375,2453,7.97795572916667
632281.25,2466,7.97802083333333
632285.15625,2480,7.9780859375
632289.0625,2489,7.97815104166667
632292.96875,2494,7.97821614583333
632296.875,2497,7.97828125
632300.78125,2503,7.97834635416667
632304.6875,2518,7.97841145833333
632308.59375,2527,7.9784765625
632312.5,2528,7.97854166666667
632316.40625,2522,7.97860677083333
632320.3125,2524,7.978671875
632324.21875,2517,7.97873697916667
632328.125,2513,7.97880208333333
632332.03125,2505,7.9788671875
632335.9375,2498,7.97893229166667
632339.84375,2476,7.97899739583333
632343.75,2460,7.9790625
632347.65625,2442,7.97912760416667
632351.5625,2415,7.97919270833333
632355.46875,2389,7.9792578125
632359.375,2365,7.97932291666667
632363.28125,2348,7.97938802083333
632367.1875,2332,7.979453125
632371.09375,2309,7.97951822916667
632375,2287,7.97958333333333
632378.90625,2271,7.9796484375
632382.8125,2254,7.97971354166667
632386.71875,2242,7.97977864583333
632390.625,2235,7.97984375
632394.53125,2226,7.97990885416667
632398.4375,2215,7.97997395833333
632402.34375,2209,7.9800390625
632406.25,2204,7.98010416666667
632410.15625,2198,7.98016927083333
632414.0625,2196,7.980234375
632417.96875,2194,7.98029947916667
632421.875,2191,7.98036458333333
632425.78125,2184,7.9804296875
632429.6875,2178,7.98049479166667
632433.59375,2177,7.98055989583333
632437.5,2177,7.980625
632441.40625,2180,7.98069010416667
632445.3125,2180,7.98075520833333
632449.21875,2178,7.9808203125
632453.125,2186,7.98088541666667
632457.03125,2189,7.98095052083333
632460.9375,2186,7.981015625
632464.84375,2186,7.98108072916667
632468.75,2190,7.98114583333333
632472.65625,2198,7.9812109375
632476.5625,2191,7.98127604166667
632480.46875,2192,7.98134114583333
632484.375,2191,7.98140625
632488.28125,2193,7.98147135416667
632492.1875,2193,7.98153645833333
632496.09375,2195,7.9816015625
632500,2203,7.98166666666667
632503.90625,2206,7.98173177083333
632507.8125,2211,7.981796875
632511.71875,2208,7.98186197916667
632515.625,2212,7.98192708333333
632519.53125,2217,7.9819921875
632523.4375,2213,7.98205729166667
632527.34375,2217,7.98212239583333
632531.25,2218,7.9821875
632535.15625,2221,7.98225260416667
632539.0625,2225,7.98231770833333
632542.96875,2219,7.9823828125
632546.875,2217,7.98244791666667
632550.78125,2217,7.98251302083333
632554.6875,2221,7.982578125
632558.59375,2219,7.98264322916667
632562.5,2221,7.98270833333333
632566.40625,2215,7.9827734375
632570.3125,2215,7.98283854166667
632574.21875,2215,7.98290364583333
632578.125,2214,7.98296875
632582.03125,2212,7.98303385416667
632585.9375,2209,7.98309895833333
632589.84375,2211,7.9831640625
632593.75,2208,7.98322916666667
632597.65625,2208,7.98329427083333
632601.5625,2207,7.983359375
632605.46875,2205,7.98342447916667
632609.375,2207,7.98348958333333
632613.28125,2207,7.9835546875
632617.1875,2210,7.98361979166667
632621.09375,2213,7.98368489583333
632625,2209,7.98375
632628.90625,2207,7.98381510416667
632632.8125,2204,7.98388020833333
632636.71875,2206,7.9839453125
632640.625,2208,7.98401041666667
632644.53125,2208,7.98407552083333
632648.4375,2206,7.984140625
632652.34375,2206,7.98420572916667
632656.25,2205,7.98427083333333
632660.15625,2207,7.9843359375
632664.0625,2201,7.98440104166667
632667.96875,2205,7.98446614583333
632671.875,2201,7.98453125
632675.78125,2197,7.98459635416667
632679.6875,2195,7.98466145833333
632683.59375,2199,7.9847265625
632687.5,2201,7.98479166666667
632691.40625,2201,7.98485677083333
632695.3125,2203,7.984921875
632699.21875,2203,7.98498697916667
632703.125,2202,7.98505208333333
632707.03125,2210,7.9851171875
632710.9375,2210,7.98518229166667
632714.84375,2213,7.98524739583333
632718.75,2210,7.9853125
632722.65625,2210,7.98537760416667
632726.5625,2202,7.98544270833333
632730.46875,2201,7.9855078125
632734.375,2198,7.98557291666667
632738.28125,2214,7.98563802083333
632742.1875,2212,7.985703125
632746.09375,2210,7.98576822916667
632750,2212,7.98583333333333
632753.90625,2218,7.9858984375
632757.8125,2217,7.98596354166667
632761.71875,2220,7.98602864583333
632765.625,2223,7.98609375
632769.53125,2227,7.98615885416667
632773.4375,2226,7.98622395833333
632777.34375,2227,7.9862890625
632781.25,2227,7.98635416666667
632785.15625,2217,7.98641927083333
632789.0625,2220,7.986484375
632792.96875,2228,7.98654947916667
632796.875,2230,7.98661458333333
632800.78125,2231,7.9866796875
632804.6875,2234,7.98674479166667
632808.59375,2233,7.98680989583333
632812.5,2231,7.986875
632816.40625,2223,7.98694010416667
632820.3125,2231,7.98700520833333
632824.21875,2242,7.9870703125
632828.125,2255,7.98713541666667
632832.03125,2260,7.98720052083333
632835.9375,2263,7.987265625
632839.84375,2274,7.98733072916667
632843.75,2278,7.98739583333333
632847.65625,2277,7.9874609375
632851.5625,2268,7.98752604166667
632855.46875,2265,7.98759114583333
632859.375,2264,7.98765625
632863.28125,2260,7.98772135416667
632867.1875,2260,7.98778645833333
632871.09375,2262,7.9878515625
632875,2259,7.98791666666667
632878.90625,2259,7.98798177083333
632882.8125,2256,7.988046875
632886.71875,2259,7.98811197916667
632890.625,2262,7.98817708333333
632894.53125,2260,7.9882421875
632898.4375,2255,7.98830729166667
632902.34375,2261,7.98837239583333
632906.25,2270,7.9884375
632910.15625,2272,7.98850260416667
632914.0625,2270,7.98856770833333
632917.96875,2268,7.9886328125
632921.875,2289,7.98869791666667
632925.78125,2341,7.98876302083333
632929.6875,2422,7.988828125
632933.59375,2521,7.98889322916667
632937.5,2654,7.98895833333333
632941.40625,2788,7.9890234375
632945.3125,2865,7.98908854166667
632949.21875,2908,7.98915364583333
632953.125,2942,7.98921875
632957.03125,2777,7.98928385416667
632960.9375,2452,7.98934895833333
632964.84375,2121,7.9894140625
632968.75,1918,7.98947916666667
632972.65625,1867,7.98954427083333
632976.5625,1833,7.989609375
632980.46875,1832,7.98967447916667
632984.375,1855,7.98973958333333
632988.28125,1922,7.9898046875
632992.1875,1992,7.98986979166667
632996.09375,2071,7.98993489583333
633000,2158,7.99
633003.90625,2217,7.99006510416667
633007.8125,2260,7.99013020833333
633011.71875,2283,7.9901953125
633015.625,2300,7.99026041666667
633019.53125,2309,7.99032552083333
633023.4375,2319,7.990390625
633027.34375,2327,7.99045572916667
633031.25,2330,7.99052083333333
633035.15625,2334,7.9905859375
633039.0625,2333,7.99065104166667
633042.96875,2341,7.99071614583333
633046.875,2343,7.99078125
633050.78125,2351,7.99084635416667
633054.6875,2355,7.99091145833333
633058.59375,2358,7.9909765625
633062.5,2362,7.99104166666667
633066.40625,2367,7.99110677083333
633070.3125,2372,7.991171875
633074.21875,2373,7.99123697916667
633078.125,2377,7.99130208333333
633082.03125,2374,7.9913671875
633085.9375,2378,7.99143229166667
633089.84375,2385,7.99149739583333
633093.75,2389,7.9915625
633097.65625,2394,7.99162760416667
633101.5625,2403,7.99169270833333
633105.46875,2408,7.9917578125
633109.375,2411,7.99182291666667
633113.28125,2413,7.99188802083333
633117.1875,2422,7.991953125
633121.09375,2430,7.99201822916667
633125,2436,7.99208333333333
633128.90625,2439,7.9921484375
633132.8125,2448,7.99221354166667
633136.71875,2459,7.99227864583333
633140.625,2470,7.99234375
633144.53125,2474,7.99240885416667
633148.4375,2479,7.99247395833333
633152.34375,2489,7.9925390625
633156.25,2508,7.99260416666667
633160.15625,2519,7.99266927083333
633164.0625,2528,7.992734375
633167.96875,2541,7.99279947916667
633171.875,2554,7.99286458333333
633175.78125,2570,7.9929296875
633179.6875,2585,7.99299479166667
633183.59375,2594,7.99305989583333
633187.5,2603,7.993125
633191.40625,2610,7.99319010416667
633195.3125,2615,7.99325520833333
633199.21875,2620,7.9933203125
633203.125,2626,7.99338541666667
633207.03125,2632,7.99345052083333
633210.9375,2632,7.993515625
633214.84375,2627,7.99358072916667
633218.75,2618,7.99364583333333
633222.65625,2610,7.9937109375
633226.5625,2595,7.99377604166667
633230.46875,2581,7.99384114583333
633234.375,2566,7.99390625
633238.28125,2545,7.99397135416667
633242.1875,2526,7.99403645833333
633246.09375,2503,7.9941015625
633250,2478,7.99416666666667
633253.90625,2451,7.99423177083333
633257.8125,2434,7.994296875
633261.71875,2415,7.99436197916667
633265.625,2393,7.99442708333333
633269.53125,2378,7.9944921875
633273.4375,2359,7.99455729166667
633277.34375,2347,7.99462239583333
633281.25,2340,7.9946875
633285.15625,2327,7.99475260416667
633289.0625,2319,7.99481770833333
633292.96875,2312,7.9948828125
633296.875,2303,7.99494791666667
633300.78125,2300,7.99501302083333
633304.6875,2295,7.995078125
633308.59375,2299,7.99514322916667
633312.5,2297,7.99520833333333
633316.40625,2294,7.9952734375
633320.3125,2287,7.99533854166667
633324.21875,2286,7.99540364583333
633328.125,2290,7.99546875
633332.03125,2290,7.99553385416667
633335.9375,2292,7.99559895833333
633339.84375,2295,7.9956640625
633343.75,2295,7.99572916666667
633347.65625,2296,7.99579427083333
633351.5625,2293,7.995859375
633355.46875,2298,7.99592447916667
633359.375,2298,7.99598958333333
633363.28125,2301,7.9960546875
633367.1875,2308,7.99611979166667
633371.09375,2312,7.99618489583333
633375,2313,7.99625
633378.90625,2313,7.99631510416667
633382.8125,2316,7.99638020833333
633386.71875,2320,7.9964453125
633390.625,2318,7.99651041666667
633394.53125,2320,7.99657552083333
633398.4375,2324,7.996640625
633402.34375,2328,7.99670572916667
633406.25,2331,7.99677083333333
633410.15625,2334,7.9968359375
633414.0625,2334,7.99690104166667
633417.96875,2337,7.99696614583333
633421.875,2339,7.99703125
633425.78125,2342,7.99709635416667
633429.6875,2342,7.99716145833333
633433.59375,2343,7.9972265625
633437.5,2344,7.99729166666667
633441.40625,2347,7.99735677083333
633445.3125,2344,7.997421875
633449.21875,2344,7.99748697916667
633453.125,2346,7.99755208333333
633457.03125,2346,7.9976171875
633460.9375,2347,7.99768229166667
633464.84375,2341,7.99774739583333
633468.75,2338,7.9978125
633472.65625,2337,7.99787760416667
633476.5625,2339,7.99794270833333
633480.46875,2337,7.9980078125
633484.375,2334,7.99807291666667
633488.28125,2339,7.99813802083333
633492.1875,2338,7.998203125
633496.09375,2334,7.99826822916667
633500,2332,7.99833333333333
633503.90625,2331,7.9983984375
633507.8125,2334,7.99846354166667
633511.71875,2331,7.99852864583333
633515.625,2330,7.99859375
633519.53125,2333,7.99865885416667
633523.4375,2336,7.99872395833333
633527.34375,2339,7.9987890625
633531.25,2337,7.99885416666667
633535.15625,2337,7.99891927083333
633539.0625,2340,7.998984375
633542.96875,2340,7.99904947916667
633546.875,2338,7.99911458333333
633550.78125,2333,7.9991796875
633554.6875,2330,7.99924479166667
633558.59375,2329,7.99930989583333
633562.5,2328,7.999375
633566.40625,2331,7.99944010416667
633570.3125,2333,7.99950520833333
633574.21875,2339,7.9995703125
633578.125,2342,7.99963541666667
633582.03125,2341,7.99970052083333
633585.9375,2341,7.999765625
633589.84375,2342,7.99983072916667
633593.75,2342,7.99989583333333
633597.65625,2346,7.9999609375
633601.5625,2343,8.00002604166667
633605.46875,2340,8.00009114583333
633609.375,2341,8.00015625
633613.28125,2345,8.00022135416667
633617.1875,2344,8.00028645833333
633621.09375,2343,8.0003515625
633625,2346,8.00041666666667
633628.90625,2347,8.00048177083333
633632.8125,2346,8.000546875
633636.71875,2347,8.00061197916667
633640.625,2352,8.00067708333333
633644.53125,2352,8.0007421875
633648.4375,2353,8.00080729166667
633652.34375,2351,8.00087239583333
633656.25,2350,8.0009375
633660.15625,2345,8.00100260416667
633664.0625,2344,8.00106770833333
633667.96875,2345,8.0011328125
633671.875,2354,8.00119791666667
633675.78125,2361,8.00126302083333
633679.6875,2371,8.001328125
633683.59375,2380,8.00139322916667
633687.5,2390,8.00145833333333
633691.40625,2392,8.0015234375
633695.3125,2380,8.00158854166667
633699.21875,2377,8.00165364583333
633703.125,2367,8.00171875
633707.03125,2362,8.00178385416667
633710.9375,2358,8.00184895833333
633714.84375,2361,8.0019140625
633718.75,2369,8.00197916666667
633722.65625,2368,8.00204427083333
633726.5625,2367,8.002109375
633730.46875,2369,8.00217447916667
633734.375,2372,8.00223958333333
633738.28125,2371,8.0023046875
633742.1875,2371,8.00236979166667
633746.09375,2375,8.00243489583333
633750,2372,8.0025
633753.90625,2367,8.00256510416667
633757.8125,2366,8.00263020833333
633761.71875,2366,8.0026953125
633765.625,2365,8.00276041666667
633769.53125,2394,8.00282552083333
633773.4375,2460,8.002890625
633777.34375,2542,8.00295572916667
633781.25,2656,8.00302083333333
